pOaM7FkXM8lEQmqA32gqUw,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
O4ezPAZ9NLUYnigDekjz-Q,"['Burgers', 'Fast Food', 'Restaurants']"
kIco4kv-FHT6QqdkDQ2cow,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
x4saivsNxDnlf6RuphldNw,"['Fast Food', 'Restaurants']"
QSJjqVXMJ9WfjyntNEUQFw,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
VZYMInkjRJVHwXVFqeoMWg,"['Fast Food', 'Restaurants']"
QaC03H_XZKX9qPHLthIv7Q,"['Burgers', 'Fast Food', 'Restaurants']"
PhE7XCfBJLDRswoc8OfqUw,"['Burgers', 'Fast Food', 'Restaurants']"
NnYn9pYiQj1OgxNBPhA_3w,"['Burgers', 'Fast Food', 'Restaurants']"
iVmVe7VqGAa5D2rQj_dqEg,"['Fast Food', 'Restaurants']"
Y0v2Qj7Wq0jDI4rJMsdJsQ,"['Fast Food', 'Chicken Wings', 'Restaurants']"
GN72XbUh61J5wWQyW2oZsQ,"['Fast Food', 'Chicken Wings', 'Restaurants']"
mAHwaQkC5zdQR_yg2q4L2w,"['Fast Food', 'Sandwiches', 'Restaurants']"
NHBvlSKSP-AYgOgArRfIww,"['Fast Food', 'Restaurants']"
7Y1lfzFkwBRoMZKIMMeZMw,"['Fast Food', 'Mexican', 'Restaurants']"
mh1le9QGMrZLohAjfheJJg,"['Fast Food', 'Restaurants']"
qTE9glo2Q_-D7nV-4xcyew,"['Fast Food', 'Mexican', 'Restaurants']"
54EUU3wVNm8-GfYQp1cqkw,"['Fast Food', 'Restaurants']"
ApN_f85W091Ufxq4_qYUzw,"['Fast Food', 'Chicken Wings', 'Restaurants']"
eVZG9sXJSz9zZpX7H2WHiw,"['Burgers', 'Fast Food', 'Restaurants']"
KWowrYsqiSITwogfi99djQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
PDbx8YH-AHKA4drZvfhKOg,"['Burgers', 'Fast Food', 'Restaurants']"
urxxK26xFoTky9f1ba4uNw,"['Italian', 'Pizza', 'Fast Food', 'Restaurants']"
31BSDpbBAfUaul4MVFl9kQ,"['Burgers', 'Fast Food', 'Restaurants']"
j9wGRZESnopncpVQKQx9ww,"['Fast Food', 'Restaurants']"
QIxCrj--0zivCqOp_z2KXA,"['Fast Food', 'Restaurants']"
ZOJEBgWfxg35zbr_HNWvrQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
m08GS5E0mLUehS6Ardi7tA,"['Burgers', 'Fast Food', 'Restaurants']"
MR3-Ll-hoUGZMA-B1MTgGQ,"['Burgers', 'Fast Food', 'Restaurants']"
6PvFj0RW2uHe6dNpcSLALA,"['Fast Food', 'Mexican', 'Restaurants']"
CWnsLFY-JUFpgz6nkcMigg,"['Fast Food', 'Restaurants']"
BUFZGU2ux-JIGIozzdDiwQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
Lw-01HQDswygHvAZfwkpxA,"['Greek', 'American (Traditional)', 'Fast Food', 'Restaurants']"
QtgwtufoRomTKwase6BdEw,"['Burgers', 'Fast Food', 'Restaurants']"
I9IDCNPrOvJYavtsH936cA,"['Fast Food', 'Sandwiches', 'Restaurants']"
cGQgXKMkeX1aZFYGuKJgsQ,"['Thai', 'Fast Food', 'Restaurants']"
ZlvVCqFKTMK4rBkTQzVBpA,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
cEVR2hilzn1IgRuOBx3RMQ,"['Burgers', 'Fast Food', 'Restaurants']"
VlfBIVmtmGYkTq1xbdBIDw,"['Fast Food', 'Chicken Wings', 'Restaurants']"
p_f3PNhyqYfAhWL7M8crtw,"['Food', 'Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']"
WjjpIUICNZZkp-eQzTC41g,"['Burgers', 'Fast Food', 'Restaurants']"
cXykQLP4Sr3tNii8k-zckg,"['Food', 'Burgers', 'Fast Food', 'Ice Cream & Frozen Yogurt', 'Restaurants']"
F11TZZvhDSwaZ0dahMFtuw,"['Fast Food', 'Asian Fusion', 'Chinese', 'Restaurants']"
7t7ybDNlBCMprnK-czMldQ,"['Burgers', 'American (Traditional)', 'Fast Food', 'Restaurants']"
Oex3VZYYYHSQRHIlgoHnLA,"['Fast Food', 'Sandwiches', 'Restaurants']"
gisqm25gjoAxutucBYnRKQ,"['Burgers', 'Fast Food', 'Restaurants']"
mMFW9cZU1gQYv1uWREzg_w,"['Fast Food', 'Sandwiches', 'Restaurants']"
NNGAotTDCNT0qkltmNii8w,"['Burgers', 'Fast Food', 'Restaurants']"
eYrvWgacUxQ40qgqtvK8KQ,"['Food', 'Coffee & Tea', 'Fast Food', 'Restaurants']"
CAsvaIwg8_DiSApM4sAlUQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
Zw5l7DIBS8STNg1GRAaK6Q,"['Fast Food', 'Chinese', 'Restaurants']"
NYufiY89993XQ2uQ1VzP2Q,"['Fast Food', 'Mexican', 'Restaurants']"
F-0jV-qVaj9jkGGRgA4Dmw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
SIFWd1cxGJeDNnSYDUTKYw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
hsb44rBNzpNpntjGMQBU6w,"['Fast Food', 'Fish & Chips', 'Restaurants']"
JEiSU3Kv6ZaS2y3AyT7_OA,"['Fast Food', 'Pizza', 'Restaurants']"
3wuzMFwVbbLCffN3gpikOQ,"['Fast Food', 'Chicken Wings', 'Restaurants']"
4ljVhTNTfZap5ZerVwUjUQ,"['Fast Food', 'Restaurants']"
AqdFUHo_is8NfBh_n7tlHg,"['Burgers', 'Fast Food', 'Restaurants']"
vIPDzACROxW2O3ZwR25ChQ,"['Burgers', 'Fast Food', 'Restaurants']"
wmNyt1NFgK_yhJndXmck-A,"['Fast Food', 'Restaurants']"
ivnyT-EGb3Hw3M1YhqJJYQ,"['Fast Food', 'Hot Dogs', 'Sandwiches', 'Restaurants']"
agvoaiqarJmYy6du6IHFdw,"['Burgers', 'Fast Food', 'Restaurants']"
hnY4h-5sKdaC-wZ2tGRQRA,"['Burgers', 'Fast Food', 'Restaurants']"
CK_UGWewjljh1D1KiIhadQ,"['Fast Food', 'Mexican', 'Restaurants']"
6gjfXqaxZgv0C2aHyl4yuQ,"['Burgers', 'Fast Food', 'Restaurants']"
tvl7g3vGfhg2LWPx6LtvBw,"['Burgers', 'Fast Food', 'Restaurants']"
dQQ1uDWU1smZn_ZRjCVbtw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
FCjv7fiz3VK-T-0X4q228g,"['Fast Food', 'Chicken Wings', 'Restaurants']"
7h_XRBypJInvcyxy_jrQcA,"['Fast Food', 'Restaurants']"
BPftTf2ZNidSaeyyXcxhdg,"['Fast Food', 'Sandwiches', 'Restaurants']"
A0uKiHFg7eKYQwPXC3drfQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
KkwfSSO6-W48ktRN2uHlTA,"['Burgers', 'Fast Food', 'Restaurants']"
f1cS7KJoHQ39Bm4dKTkWXQ,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
hoLhhx6I-kTgH5VUKz2Bjw,"['Fast Food', 'Mexican', 'Restaurants']"
tG8YUEkfoTn5skfOlVJgtQ,"['Burgers', 'Fast Food', 'Restaurants']"
mqY2yL4G_BNF8wFZCTM7jQ,"['Fast Food', 'Mexican', 'Restaurants']"
c0FVgLLUOh_Wnv9XfQQnlA,"['Burgers', 'Fast Food', 'Restaurants']"
mkshJIgFpZPk718KeEXzeQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
dwr8z1uVvXPrl5kWfIiNFw,"['Fast Food', 'Chinese', 'Restaurants']"
JrHeLDbryXm0aJH61d0iyw,"['Delis', 'Fast Food', 'Sandwiches', 'Restaurants']"
xvAU59jLR_OqPtZ4YgOewQ,"['Burgers', 'Fast Food', 'Restaurants']"
3Q04NTG4swql1_M-tWHk3A,"['Burgers', 'Fast Food', 'Restaurants']"
Ivy3UkWcCBgdJ8C5om_CVg,"['Fast Food', 'Chinese', 'Restaurants']"
jpgO5Mys3v6LtGk-diudtw,"['Fast Food', 'Restaurants']"
sjRw6FdK2-jlOOfQgzqkOQ,"['Fast Food', 'Mexican', 'Restaurants']"
ZDRhfiNBUoXTbLARz8j-xQ,"['Fast Food', 'Chinese', 'Restaurants']"
kOyysCeIagD4sEhIM0-etQ,"['Burgers', 'Fast Food', 'Restaurants']"
9f4cTpQh7E4HB1Tl8Hk72w,"['Burgers', 'Fast Food', 'Restaurants']"
k5B4cVNS2CVcPo8_j5M4fg,"['Fast Food', 'Sandwiches', 'Restaurants']"
zjMJH2iLSHuJZ271I3QrPw,"['Fast Food', 'Canadian (New)', 'Restaurants']"
JNTpW2zBftGllVr7iieazQ,"['Fast Food', 'Sandwiches', 'Restaurants']"
XJnW39FUsenGuMZ1_cIxgA,"['Fast Food', 'Sandwiches', 'Restaurants']"
