pOaM7FkXM8lEQmqA32gqUw,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
agPZUQ17Rz0xiCXq8U31TA,"['Breakfast & Brunch', 'Mexican', 'Restaurants']"
aXRtJioBYidoHdS2GTTKhA,"['Latin American', 'Mexican', 'Restaurants']"
s_rPbgLOpWDgulVn9wd7GQ,"['Mexican', 'Restaurants']"
yJDSMugu_Pom3pJE8MRrJA,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
AL259yRTSk5jQp6C4tjSiA,"['Mexican', 'Restaurants']"
QSJjqVXMJ9WfjyntNEUQFw,"['Fast Food', 'Mexican', 'Tex-Mex', 'Restaurants']"
gIffO9HwedaYcStyUI5b7w,"['Mexican', 'Restaurants']"
FDfK4HygC_P-Idoy_K8PKQ,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
wdEnI9WTLHiqSCH1RdJ40w,"['Mexican', 'Restaurants']"
pRqOWn5tWt0CCLSa80au1w,"['Mexican', 'Restaurants']"
Z2sNGAzrIO-87r71pgx9Qg,"['Mexican', 'Restaurants']"
wOL5PrOe0yG0wWz7aAEoXQ,"['Mexican', 'Restaurants']"
q5IWRPqeOhj1WygZ1Dcfbw,"['Mexican', 'Restaurants']"
_iA4svuQPq5cMJ7HfwYN0Q,"['Vegetarian', 'Mexican', 'Restaurants']"
qTE9glo2Q_-D7nV-4xcyew,"['Fast Food', 'Mexican', 'Restaurants']"
dlKGM9KRZyN9cUjbFpf8sg,"['Mexican', 'Restaurants']"
7tn830HHAYHcJQ9RRvl8sw,"['Mexican', 'Restaurants']"
3GpihkrWZOmu1a5k1EfA6g,"['Mexican', 'Restaurants']"
XI13cv4463bz2tluEWgbPA,"['Bars', 'Latin American', 'Mexican', 'Nightlife', 'Restaurants']"
i4b0jbsOsET7biMw5KhPDg,"['Fast Food', 'Mexican', 'Restaurants']"
2atLDbC-U_UupPqpz2qYDQ,"['Bars', 'Latin American', 'Mexican', 'Nightlife', 'Restaurants']"
p_HFt0I92MHDNPWvdtyEBA,"['Mexican', 'Restaurants']"
BgnXX6NAMzL4tXES5FAadw,"['Mexican', 'Restaurants']"
5U8tIBprXfTYCKzMLlIA7w,"['Mexican', 'Restaurants']"
zeusASVuHqespmf4dWBSeg,"['Mexican', 'Restaurants']"
YD0oiqWZyAi-lMw3TQ2TqA,"['Mexican', 'Restaurants']"
d5UL7UjVnbJs8aiKzTCveg,"['Mexican', 'Restaurants']"
Dl75rUIh6VWgg4bRxOLqoA,"['Mexican', 'Restaurants']"
v3_CQRKezq3JdX-xxWambA,"['Mexican', 'Restaurants']"
MmafQlWPPu0qbA7_1ayHNg,"['Mexican', 'Restaurants']"
kYkuqU9wJS01L8q4d2nTTg,"['American (Traditional)', 'Mexican', 'Restaurants']"
S4TWo9X6b3gU6uucj4JN3g,"['Mexican', 'Restaurants']"
fCu0PvYE079wJEps9tG97g,"['Mexican', 'Restaurants']"
lkIj6FQ4UFZ_ASIHDBWcww,"['Bars', 'Mexican', 'Nightlife', 'Restaurants']"
OBU1RnQ1Ms69ANAzu2LZPw,"['Food', 'Mexican', 'Butcher', 'Restaurants']"
S25ttNUduO3JwFjTL5cUxg,"['Mexican', 'Restaurants']"
M1xG7umlR-jalgYSxuPLYQ,"['Mexican', 'Hawaiian', 'Restaurants']"
pbUoXNUIs0nQMGncVKtEjw,"['Fast Food', 'Mexican', 'Restaurants']"
